phase,page_url,image_url,alt_text,alt_present,decorative,width,height,loading,format,local_exists,file_bytes,issues
baseline,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,https://robertdevore.com/assets/legacy-images/module_usage_tracker_for_wp_bakery_settings.webp,Module Usage Tracker for WP Bakery settings page,True,False,,,default,webp,True,163978,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_generator_block_for_wordpress.webp,,True,True,,,default,webp,True,21806,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_cta_pattern_example_2_scaled.webp,Pattern Pal - CTA Pattern example,True,False,,,default,webp,True,372062,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_cta_pattern_example_1024x647.webp,Pattern Pal - CTA pattern example,True,False,,,default,webp,True,119408,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_testimonials_pattern_scaled.webp,Pattern Pal - Testimonials Pattern example,True,False,,,default,webp,True,186530,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/legacy-images/persistent_dismissible_notices_screenshot.webp,,True,True,,,default,webp,True,90596,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/legacy-images/snoop_nodding_2.webp,Snoop Dogg - Nodding GIF,True,False,,,default,webp,True,624562,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/legacy-images/snoop_anything_i_can_do_for_you.webp,"Snoop Dogg - Anything I can do for you, anything you need GIF",True,False,,,default,webp,True,531346,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_single_view.webp,Projects for WordPress® - Single page layout example,True,False,,,default,webp,True,255350,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/nic_cage_nicolas_cage_freedom.webp,Nic Cage - Freedom GIF,True,False,,,default,webp,True,448244,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_admin_settings.webp,Projects for WordPress® - Admin settings,True,False,,,default,webp,True,76576,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/power_that_can_be_reclaimed.webp,There's a bit of Power that can be reclaimed - GIF,True,False,,,default,webp,True,918564,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_admin_view.webp,Projects for WordPress® Admin list view,True,False,,,default,webp,True,141988,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_archive_list.webp,Projects for WordPress® Archive list view,True,False,,,default,webp,True,620820,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/bye_bitch_snoop_dogg.webp,Bye bitch - Snoop Dogg GIF,True,False,,,default,webp,True,892650,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_checkout_settings.webp,Purchase Orders for WooCommerce - Checkout settings,True,False,,,default,webp,True,55892,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_order_email_view.webp,Purchase Orders for WooCommerce - Order Email view,True,False,,,default,webp,True,32474,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_order_thankyou_view.webp,Purchase Orders for WooCommerce - Order 'thank you' page,True,False,,,default,webp,True,34714,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_order_admin_view.webp,Purchase Orders for WooCommerce - Order admin page,True,False,,,default,webp,True,33570,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/macho_man_money.webp,Hulk Hogan making a money gesture and pointing at Macho Man - GIF image,True,False,,,default,webp,True,674338,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/seo_for_wordpress_metabox_settings.webp,,True,True,,,default,webp,True,41898,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/seo_for_wordpress_settings_general.webp,SEO for WordPress® - Settings - General,True,False,,,default,webp,True,76540,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/seo_for_wordpress_settings_advanced_scaled.webp,SEO for WordPress® - Settings - Advanced,True,False,,,default,webp,True,92706,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_lets_go.webp,Snoop Dogg - Let's go GIF,True,False,,,default,webp,True,504994,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_dancing_1.webp,Snoop Dogg - Dancing in seat GIF,True,False,,,default,webp,True,1127824,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_checkout_assign_addresses.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Checkout Assign Addresses screenshot,True,False,,,default,webp,True,47878,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_duplicate_cart_1024x772.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Duplicate Cart,True,False,,,default,webp,True,26350,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_admin_settings_969x1024.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Admin Settings,True,False,,,default,webp,True,72866,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_admin_settings_1_960x1024.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Manage Addresses,True,False,,,default,webp,True,33992,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/stone_cold_christmas_present.webp,Stone Cold - Christmas Present GIF,True,False,,,default,webp,True,477882,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_overview.webp,Site Vitals for WordPress® - Overview,True,False,,,default,webp,True,122786,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_ux.webp,Site Vitals for WordPress® - UX,True,False,,,default,webp,True,173392,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_performance.webp,Site Vitals for WordPress® - Performance,True,False,,,default,webp,True,188036,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_seo.webp,Site Vitals for WordPress® - SEO,True,False,,,default,webp,True,124230,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_security_scaled.webp,Site Vitals for WordPress® - Security,True,False,,,default,webp,True,370898,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_ya_digg.webp,Snoop Dogg - Ya Digg? GIF,True,False,,,default,webp,True,417510,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/spoiler_alert_they_dont.webp,SPOILER ALERT - THEY DON'T - GIF,True,False,,,default,webp,True,189594,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/slop_stopper.webp,,True,True,,,default,webp,True,97904,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/i_call_bullshit.webp,I CALL BULLSHIT - GIF,True,False,,,default,webp,True,164994,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/slop_stopper_settings_table.webp,Slop Stopper - Flagged Posts settings page table display,True,False,,,default,webp,True,65128,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/legacy-images/stats_for_wordpress_screenshot.webp,Stats for WordPress® - Free Analytics plugin,True,False,,,default,webp,True,42552,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/legacy-images/stats_for_wordpress_screenshot_with_tables.webp,Stats for WordPress® - bar chart and table view,True,False,,,default,webp,True,98300,missing intrinsic dimensions
